time,volt,current,compound
1.4900,-1.3550,327.1636,(Zn+Cu)0.1
1.5000,-1.3500,317.9691,(Zn+Cu)0.1
1.5100,-1.3450,308.3170,(Zn+Cu)0.1
1.5200,-1.3400,298.8508,(Zn+Cu)0.1
1.5300,-1.3350,288.7999,(Zn+Cu)0.1
1.5400,-1.3300,279.2530,(Zn+Cu)0.1
1.5500,-1.3250,271.5630,(Zn+Cu)0.1
1.5600,-1.3200,262.3799,(Zn+Cu)0.1
1.5700,-1.3150,252.2600,(Zn+Cu)0.1
1.5800,-1.3100,240.6789,(Zn+Cu)0.1
1.5900,-1.3050,230.9690,(Zn+Cu)0.1
1.6000,-1.3000,222.5922,(Zn+Cu)0.1
1.6100,-1.2950,214.0044,(Zn+Cu)0.1
1.6200,-1.2900,205.3690,(Zn+Cu)0.1
1.6300,-1.2850,198.1535,(Zn+Cu)0.1
1.6400,-1.2800,190.3203,(Zn+Cu)0.1
1.6500,-1.2750,182.4152,(Zn+Cu)0.1
1.6600,-1.2700,171.8993,(Zn+Cu)0.1
1.6700,-1.2650,164.5766,(Zn+Cu)0.1
1.6800,-1.2600,157.3284,(Zn+Cu)0.1
1.6900,-1.2550,150.4978,(Zn+Cu)0.1
1.7000,-1.2500,143.5578,(Zn+Cu)0.1
1.7100,-1.2450,137.1321,(Zn+Cu)0.1
1.7200,-1.2400,131.6221,(Zn+Cu)0.1
1.7300,-1.2350,125.4392,(Zn+Cu)0.1
1.7400,-1.2300,119.8718,(Zn+Cu)0.1
1.7500,-1.2250,112.2631,(Zn+Cu)0.1
1.7600,-1.2200,107.1377,(Zn+Cu)0.1
1.7700,-1.2150,102.3476,(Zn+Cu)0.1
1.7800,-1.2100,97.5741,(Zn+Cu)0.1
1.7900,-1.2050,92.9303,(Zn+Cu)0.1
1.8000,-1.2000,89.0747,(Zn+Cu)0.1
1.8100,-1.1950,85.0097,(Zn+Cu)0.1
1.8200,-1.1900,80.7851,(Zn+Cu)0.1
1.8300,-1.1850,76.0547,(Zn+Cu)0.1
1.8400,-1.1800,72.4308,(Zn+Cu)0.1
1.8500,-1.1750,69.4349,(Zn+Cu)0.1
1.8600,-1.1700,65.7264,(Zn+Cu)0.1
1.8700,-1.1650,63.0449,(Zn+Cu)0.1
1.8800,-1.1600,60.5934,(Zn+Cu)0.1
1.8900,-1.1550,57.8371,(Zn+Cu)0.1
1.9000,-1.1500,55.6930,(Zn+Cu)0.1
1.9100,-1.1450,53.1127,(Zn+Cu)0.1
1.9200,-1.1400,50.1795,(Zn+Cu)0.1
1.9300,-1.1350,48.4689,(Zn+Cu)0.1
1.9400,-1.1300,46.8219,(Zn+Cu)0.1
1.9500,-1.1250,44.8906,(Zn+Cu)0.1
1.9600,-1.1200,42.8883,(Zn+Cu)0.1
1.9700,-1.1150,42.2649,(Zn+Cu)0.1
1.9800,-1.1100,40.5284,(Zn+Cu)0.1
1.9900,-1.1050,39.3390,(Zn+Cu)0.1
2.0000,-1.1000,37.5729,(Zn+Cu)0.1
2.0100,-1.0950,36.4229,(Zn+Cu)0.1
2.0200,-1.0900,35.2809,(Zn+Cu)0.1
2.0300,-1.0850,34.3407,(Zn+Cu)0.1
2.0400,-1.0800,33.3659,(Zn+Cu)0.1
2.0500,-1.0750,32.5872,(Zn+Cu)0.1
2.0600,-1.0700,31.5749,(Zn+Cu)0.1
2.0700,-1.0650,30.8662,(Zn+Cu)0.1
2.0800,-1.0600,29.7933,(Zn+Cu)0.1
2.0900,-1.0550,29.1368,(Zn+Cu)0.1
2.1000,-1.0500,28.6418,(Zn+Cu)0.1
2.1100,-1.0450,27.9548,(Zn+Cu)0.1
2.1200,-1.0400,27.4590,(Zn+Cu)0.1
2.1300,-1.0350,26.9680,(Zn+Cu)0.1
2.1400,-1.0300,26.8253,(Zn+Cu)0.1
2.1500,-1.0250,26.4266,(Zn+Cu)0.1
2.1600,-1.0200,25.8951,(Zn+Cu)0.1
2.1700,-1.0150,25.0723,(Zn+Cu)0.1
2.1800,-1.0100,24.3102,(Zn+Cu)0.1
2.1900,-1.0050,23.9686,(Zn+Cu)0.1
2.2000,-1.0000,23.3864,(Zn+Cu)0.1
2.2100,-0.9950,22.8503,(Zn+Cu)0.1
2.2200,-0.9900,22.5810,(Zn+Cu)0.1
2.2300,-0.9850,22.4470,(Zn+Cu)0.1
2.2400,-0.9800,21.4397,(Zn+Cu)0.1
2.2500,-0.9750,20.6964,(Zn+Cu)0.1
2.2600,-0.9700,20.4365,(Zn+Cu)0.1
2.2700,-0.9650,19.9963,(Zn+Cu)0.1
2.2800,-0.9600,19.4998,(Zn+Cu)0.1
2.2900,-0.9550,19.2535,(Zn+Cu)0.1
2.3000,-0.9500,19.0417,(Zn+Cu)0.1
2.3100,-0.9450,18.8345,(Zn+Cu)0.1
2.3200,-0.9400,18.3334,(Zn+Cu)0.1
2.3300,-0.9350,18.1755,(Zn+Cu)0.1
2.3400,-0.9300,17.5651,(Zn+Cu)0.1
2.3500,-0.9250,17.4121,(Zn+Cu)0.1
2.3600,-0.9200,17.0309,(Zn+Cu)0.1
2.3700,-0.9150,16.8598,(Zn+Cu)0.1
2.3800,-0.9100,16.6584,(Zn+Cu)0.1
2.3900,-0.9050,16.5482,(Zn+Cu)0.1
2.4000,-0.9000,16.4309,(Zn+Cu)0.1
2.4100,-0.8950,16.0279,(Zn+Cu)0.1
2.4200,-0.8900,16.0560,(Zn+Cu)0.1
2.4300,-0.8850,15.6220,(Zn+Cu)0.1
2.4400,-0.8800,15.7527,(Zn+Cu)0.1
2.4500,-0.8750,15.3780,(Zn+Cu)0.1
2.4600,-0.8700,15.2621,(Zn+Cu)0.1
2.4700,-0.8650,15.2694,(Zn+Cu)0.1
2.4800,-0.8600,15.2018,(Zn+Cu)0.1
2.4900,-0.8550,15.2181,(Zn+Cu)0.1
2.5000,-0.8500,14.7970,(Zn+Cu)0.1
2.5100,-0.8450,14.5928,(Zn+Cu)0.1
2.5200,-0.8400,14.7058,(Zn+Cu)0.1
2.5300,-0.8350,14.6888,(Zn+Cu)0.1
2.5400,-0.8300,14.4116,(Zn+Cu)0.1
2.5500,-0.8250,14.2544,(Zn+Cu)0.1
2.5600,-0.8200,14.2279,(Zn+Cu)0.1
2.5700,-0.8150,14.3260,(Zn+Cu)0.1
2.5800,-0.8100,14.4283,(Zn+Cu)0.1
2.5900,-0.8050,13.8425,(Zn+Cu)0.1
2.6000,-0.8000,14.0678,(Zn+Cu)0.1
2.6100,-0.7950,14.2430,(Zn+Cu)0.1
2.6200,-0.7900,13.9543,(Zn+Cu)0.1
2.6300,-0.7850,14.1327,(Zn+Cu)0.1
2.6400,-0.7800,13.9621,(Zn+Cu)0.1
2.6500,-0.7750,14.1912,(Zn+Cu)0.1
2.6600,-0.7700,14.1479,(Zn+Cu)0.1
2.6700,-0.7650,13.8238,(Zn+Cu)0.1
2.6800,-0.7600,13.4866,(Zn+Cu)0.1
2.6900,-0.7550,14.1595,(Zn+Cu)0.1
2.7000,-0.7500,13.7351,(Zn+Cu)0.1
2.7100,-0.7450,13.7437,(Zn+Cu)0.1
2.7200,-0.7400,13.7149,(Zn+Cu)0.1
2.7300,-0.7350,13.8088,(Zn+Cu)0.1
2.7400,-0.7300,14.3075,(Zn+Cu)0.1
2.7500,-0.7250,14.1564,(Zn+Cu)0.1
2.7600,-0.7200,13.8537,(Zn+Cu)0.1
2.7700,-0.7150,13.7612,(Zn+Cu)0.1
2.7800,-0.7100,13.8890,(Zn+Cu)0.1
2.7900,-0.7050,14.2283,(Zn+Cu)0.1
2.8000,-0.7000,14.1469,(Zn+Cu)0.1
2.8100,-0.6950,14.0122,(Zn+Cu)0.1
2.8200,-0.6900,13.8997,(Zn+Cu)0.1
2.8300,-0.6850,14.2585,(Zn+Cu)0.1
2.8400,-0.6800,14.1939,(Zn+Cu)0.1
2.8500,-0.6750,14.6734,(Zn+Cu)0.1
2.8600,-0.6700,14.5634,(Zn+Cu)0.1
2.8700,-0.6650,14.5167,(Zn+Cu)0.1
2.8800,-0.6600,14.8738,(Zn+Cu)0.1
2.8900,-0.6550,15.2867,(Zn+Cu)0.1
2.9000,-0.6500,15.5262,(Zn+Cu)0.1
2.9100,-0.6450,16.0689,(Zn+Cu)0.1
2.9200,-0.6400,17.9151,(Zn+Cu)0.1
2.9300,-0.6350,18.5467,(Zn+Cu)0.1
2.9400,-0.6300,20.3775,(Zn+Cu)0.1
2.9500,-0.6250,21.3300,(Zn+Cu)0.1
2.9600,-0.6200,22.2425,(Zn+Cu)0.1
2.9700,-0.6150,21.5074,(Zn+Cu)0.1
2.9800,-0.6100,20.1864,(Zn+Cu)0.1
2.9900,-0.6050,18.0733,(Zn+Cu)0.1
3.0000,-0.6000,16.2975,(Zn+Cu)0.1
3.0100,-0.5950,15.4098,(Zn+Cu)0.1
3.0200,-0.5900,15.2055,(Zn+Cu)0.1
3.0300,-0.5850,15.7535,(Zn+Cu)0.1
3.0400,-0.5800,15.3877,(Zn+Cu)0.1
3.0500,-0.5750,15.4677,(Zn+Cu)0.1
3.0600,-0.5700,15.9918,(Zn+Cu)0.1
3.0700,-0.5650,15.9895,(Zn+Cu)0.1
3.0800,-0.5600,15.9679,(Zn+Cu)0.1
3.0900,-0.5550,16.1109,(Zn+Cu)0.1
3.1000,-0.5500,16.2648,(Zn+Cu)0.1
3.1100,-0.5450,16.0861,(Zn+Cu)0.1
3.1200,-0.5400,16.4451,(Zn+Cu)0.1
3.1300,-0.5350,16.0517,(Zn+Cu)0.1
3.1400,-0.5300,16.7569,(Zn+Cu)0.1
3.1500,-0.5250,16.4503,(Zn+Cu)0.1
3.1600,-0.5200,16.5640,(Zn+Cu)0.1
3.1700,-0.5150,16.5429,(Zn+Cu)0.1
3.1800,-0.5100,16.5476,(Zn+Cu)0.1
3.1900,-0.5050,16.5554,(Zn+Cu)0.1
3.2000,-0.5000,16.9047,(Zn+Cu)0.1
3.2100,-0.4950,16.6890,(Zn+Cu)0.1
3.2200,-0.4900,16.7806,(Zn+Cu)0.1
3.2300,-0.4850,17.0275,(Zn+Cu)0.1
3.2400,-0.4800,17.2878,(Zn+Cu)0.1
3.2500,-0.4750,17.1442,(Zn+Cu)0.1
3.2600,-0.4700,17.2378,(Zn+Cu)0.1
3.2700,-0.4650,17.3408,(Zn+Cu)0.1
3.2800,-0.4600,17.4747,(Zn+Cu)0.1
3.2900,-0.4550,17.4447,(Zn+Cu)0.1
3.3000,-0.4500,18.0249,(Zn+Cu)0.1
3.3100,-0.4450,17.8184,(Zn+Cu)0.1
3.3200,-0.4400,18.1561,(Zn+Cu)0.1
3.3300,-0.4350,18.4788,(Zn+Cu)0.1
3.3400,-0.4300,18.2673,(Zn+Cu)0.1
3.3500,-0.4250,18.8231,(Zn+Cu)0.1
3.3600,-0.4200,18.8682,(Zn+Cu)0.1
3.3700,-0.4150,19.3192,(Zn+Cu)0.1
3.3800,-0.4100,19.5405,(Zn+Cu)0.1
3.3900,-0.4050,19.9630,(Zn+Cu)0.1
3.4000,-0.4000,20.3481,(Zn+Cu)0.1
3.4100,-0.3950,20.8706,(Zn+Cu)0.1
3.4200,-0.3900,21.6544,(Zn+Cu)0.1
3.4300,-0.3850,21.8642,(Zn+Cu)0.1
3.4400,-0.3800,22.2964,(Zn+Cu)0.1
3.4500,-0.3750,23.2848,(Zn+Cu)0.1
3.4600,-0.3700,24.4935,(Zn+Cu)0.1
3.4700,-0.3650,25.4232,(Zn+Cu)0.1
3.4800,-0.3600,27.1255,(Zn+Cu)0.1
3.4900,-0.3550,28.7091,(Zn+Cu)0.1
3.5000,-0.3500,30.1080,(Zn+Cu)0.1
3.5100,-0.3450,31.8541,(Zn+Cu)0.1
3.5200,-0.3400,33.3586,(Zn+Cu)0.1
3.5300,-0.3350,35.5221,(Zn+Cu)0.1
3.5400,-0.3300,37.4173,(Zn+Cu)0.1
3.5500,-0.3250,38.8734,(Zn+Cu)0.1
3.5600,-0.3200,40.2345,(Zn+Cu)0.1
3.5700,-0.3150,41.4743,(Zn+Cu)0.1
3.5800,-0.3100,41.2747,(Zn+Cu)0.1
3.5900,-0.3050,39.6451,(Zn+Cu)0.1
3.6000,-0.3000,37.0982,(Zn+Cu)0.1
3.6100,-0.2950,34.9039,(Zn+Cu)0.1
3.6200,-0.2900,31.8291,(Zn+Cu)0.1
3.6300,-0.2850,29.9885,(Zn+Cu)0.1
3.6400,-0.2800,28.2428,(Zn+Cu)0.1
3.6500,-0.2750,26.4608,(Zn+Cu)0.1
3.6600,-0.2700,24.9278,(Zn+Cu)0.1
3.6700,-0.2650,24.1673,(Zn+Cu)0.1
3.6800,-0.2600,23.4606,(Zn+Cu)0.1
3.6900,-0.2550,22.8185,(Zn+Cu)0.1
3.7000,-0.2500,22.5250,(Zn+Cu)0.1
3.7100,-0.2450,22.1690,(Zn+Cu)0.1
3.7200,-0.2400,21.7155,(Zn+Cu)0.1
3.7300,-0.2350,21.7495,(Zn+Cu)0.1
3.7400,-0.2300,22.0488,(Zn+Cu)0.1
3.7500,-0.2250,21.8264,(Zn+Cu)0.1
3.7600,-0.2200,22.0632,(Zn+Cu)0.1
3.7700,-0.2150,22.1488,(Zn+Cu)0.1
3.7800,-0.2100,22.0362,(Zn+Cu)0.1
3.7900,-0.2050,21.9147,(Zn+Cu)0.1
3.8000,-0.2000,22.1797,(Zn+Cu)0.1
3.8100,-0.1950,22.4352,(Zn+Cu)0.1
3.8200,-0.1900,23.0286,(Zn+Cu)0.1
3.8300,-0.1850,22.9868,(Zn+Cu)0.1
3.8400,-0.1800,23.3377,(Zn+Cu)0.1
3.8500,-0.1750,23.4704,(Zn+Cu)0.1
3.8600,-0.1700,23.3862,(Zn+Cu)0.1
3.8700,-0.1650,23.9811,(Zn+Cu)0.1
3.8800,-0.1600,23.8350,(Zn+Cu)0.1
3.8900,-0.1550,24.3724,(Zn+Cu)0.1
3.9000,-0.1500,24.5236,(Zn+Cu)0.1
3.9100,-0.1450,25.3501,(Zn+Cu)0.1
3.9200,-0.1400,25.4462,(Zn+Cu)0.1
3.9300,-0.1350,25.8263,(Zn+Cu)0.1
3.9400,-0.1300,26.3069,(Zn+Cu)0.1
3.9500,-0.1250,26.4613,(Zn+Cu)0.1
3.9600,-0.1200,27.0202,(Zn+Cu)0.1
3.9700,-0.1150,27.4383,(Zn+Cu)0.1
3.9800,-0.1100,28.0618,(Zn+Cu)0.1
3.9900,-0.1050,28.8407,(Zn+Cu)0.1
4.0000,-0.1000,29.8351,(Zn+Cu)0.1
4.0100,-0.0950,30.1986,(Zn+Cu)0.1
4.0200,-0.0900,30.5123,(Zn+Cu)0.1
4.0300,-0.0850,31.0099,(Zn+Cu)0.1
4.0400,-0.0800,31.7669,(Zn+Cu)0.1
4.0500,-0.0750,32.6244,(Zn+Cu)0.1
4.0600,-0.0700,33.0622,(Zn+Cu)0.1
4.0700,-0.0650,34.7282,(Zn+Cu)0.1
4.0800,-0.0600,35.4958,(Zn+Cu)0.1
4.0900,-0.0550,36.4917,(Zn+Cu)0.1
4.1000,-0.0500,37.4894,(Zn+Cu)0.1
4.1100,-0.0450,38.3403,(Zn+Cu)0.1
4.1200,-0.0400,39.8059,(Zn+Cu)0.1
4.1300,-0.0350,41.3466,(Zn+Cu)0.1
4.1400,-0.0300,44.5088,(Zn+Cu)0.1
4.1500,-0.0250,47.3796,(Zn+Cu)0.1
4.1600,-0.0200,53.1038,(Zn+Cu)0.1
4.1700,-0.0150,58.6617,(Zn+Cu)0.1
4.1800,-0.0100,65.8165,(Zn+Cu)0.1
4.1900,-0.0050,74.7008,(Zn+Cu)0.1
4.2000,-0.0000,85.4201,(Zn+Cu)0.1
4.2100,0.0050,99.4587,(Zn+Cu)0.1
4.2200,0.0100,115.5862,(Zn+Cu)0.1
4.2300,0.0150,135.4356,(Zn+Cu)0.1
4.2400,0.0200,164.0944,(Zn+Cu)0.1
4.2500,0.0250,191.0099,(Zn+Cu)0.1
4.2600,0.0300,220.9287,(Zn+Cu)0.1
4.2700,0.0350,255.0845,(Zn+Cu)0.1
4.2800,0.0400,291.2749,(Zn+Cu)0.1
4.2900,0.0450,333.1823,(Zn+Cu)0.1
4.3000,0.0500,377.6711,(Zn+Cu)0.1
4.3100,0.0550,423.7491,(Zn+Cu)0.1
4.3200,0.0600,472.9476,(Zn+Cu)0.1
4.3300,0.0650,533.0695,(Zn+Cu)0.1
4.3400,0.0700,581.4852,(Zn+Cu)0.1
4.3500,0.0750,626.9301,(Zn+Cu)0.1
4.3600,0.0800,666.1535,(Zn+Cu)0.1
4.3700,0.0850,704.9198,(Zn+Cu)0.1
4.3800,0.0900,739.9718,(Zn+Cu)0.1
4.3900,0.0950,772.5720,(Zn+Cu)0.1
4.4000,0.1000,802.7601,(Zn+Cu)0.1
4.4100,0.1050,840.9815,(Zn+Cu)0.1
4.4200,0.1100,866.4686,(Zn+Cu)0.1
4.4300,0.1150,890.5394,(Zn+Cu)0.1
4.4400,0.1200,902.4886,(Zn+Cu)0.1
4.4500,0.1250,918.9183,(Zn+Cu)0.1
4.4600,0.1300,927.9977,(Zn+Cu)0.1
4.4700,0.1350,932.0933,(Zn+Cu)0.1
4.4800,0.1400,928.5261,(Zn+Cu)0.1
4.4900,0.1450,927.6000,(Zn+Cu)0.1
4.5000,0.1500,910.6357,(Zn+Cu)0.1
4.5100,0.1550,887.9871,(Zn+Cu)0.1
4.5200,0.1600,863.6141,(Zn+Cu)0.1
4.5300,0.1650,829.1205,(Zn+Cu)0.1
4.5400,0.1700,794.7804,(Zn+Cu)0.1
4.5500,0.1750,731.4902,(Zn+Cu)0.1
4.5600,0.1800,441.5932,(Zn+Cu)0.1
4.5700,0.1850,136.4592,(Zn+Cu)0.1
4.5800,0.1900,98.8465,(Zn+Cu)0.1
4.5900,0.1950,84.3624,(Zn+Cu)0.1
4.6000,0.2000,76.3088,(Zn+Cu)0.1
4.6100,0.2050,71.5883,(Zn+Cu)0.1
4.6200,0.2100,68.3051,(Zn+Cu)0.1
4.6300,0.2150,66.1201,(Zn+Cu)0.1
4.6400,0.2200,64.3925,(Zn+Cu)0.1
4.6500,0.2250,63.0855,(Zn+Cu)0.1
4.6600,0.2300,63.2314,(Zn+Cu)0.1
4.6700,0.2350,62.6653,(Zn+Cu)0.1
4.6800,0.2400,62.3170,(Zn+Cu)0.1
4.6900,0.2450,61.6099,(Zn+Cu)0.1
4.7000,0.2500,61.3377,(Zn+Cu)0.1
4.7100,0.2550,61.1361,(Zn+Cu)0.1
4.7200,0.2600,61.2068,(Zn+Cu)0.1
4.7300,0.2650,61.0413,(Zn+Cu)0.1
4.7400,0.2700,61.3451,(Zn+Cu)0.1
4.7500,0.2750,62.3190,(Zn+Cu)0.1
4.7600,0.2800,62.2707,(Zn+Cu)0.1
4.7700,0.2850,62.9195,(Zn+Cu)0.1
4.7800,0.2900,62.1361,(Zn+Cu)0.1
4.7900,0.2950,62.7548,(Zn+Cu)0.1
4.8000,0.3000,62.8455,(Zn+Cu)0.1
4.8100,0.3050,63.4380,(Zn+Cu)0.1
4.8200,0.3100,63.6475,(Zn+Cu)0.1
4.8300,0.3150,64.8793,(Zn+Cu)0.1
4.8400,0.3200,65.2458,(Zn+Cu)0.1
4.8500,0.3250,65.4977,(Zn+Cu)0.1
